"BOROCODE","City, State, Zip ","ORIGINAL MARKET VALUE","Borough","Postcode","Latitude","Longitude","NTA"
"3","NEW YORK             NY 10006-3007","1387000","BROOKLYN ","11249","40.710672","-73.967093","North Side-South Side                                                      "
"3","BROOKLYN             NY 11210-3638","1932000","BROOKLYN ","11210","40.62439","-73.953202","Midwood                                                                    "
"3","BROOKLYN             NY 11210-4128","720000","BROOKLYN ","11210","40.625641","-73.945628","Flatlands                                                                  "
"3","BROOKLYN             NY 11210-4738","1045000","BROOKLYN ","11210","40.622144","-73.944684","Flatlands                                                                  "
"3","BROOKLYN             NY 11210-4520","1107000","BROOKLYN ","11210","40.619713","-73.952297","Midwood                                                                    "
"3","BROOKLYN             NY 11210-4623","909000","BROOKLYN ","11210","40.620776","-73.948658","Midwood                                                                    "
"3","BROOKLYN             NY 11210-4626","1712000","BROOKLYN ","11210","40.620606","-73.947661","Midwood                                                                    "
"3","BROOKLYN             NY 11210-4743","608000","BROOKLYN ","11210","40.620823","-73.943792","Flatlands                                                                  "
"3","BROOKLYN             NY 11210-5427","723000","BROOKLYN ","11210","40.621377","-73.941979","Flatlands                                                                  "
"3","BROOKLYN             NY 11229-1823","669000","BROOKLYN ","11229","40.612141","-73.942859","Georgetown-Marine Park-Bergen Beach-Mill Basin                             "
"3","BROOKLYN             NY 11234-3441","507000","BROOKLYN ","11234","40.615433","-73.939906","Georgetown-Marine Park-Bergen Beach-Mill Basin                             "
"3","BROOKLYN             NY 11234-4221","633000","BROOKLYN ","11234","40.615739","-73.936754","Georgetown-Marine Park-Bergen Beach-Mill Basin                             "
"3","BROOKLYN             NY 11210-3641","834000","BROOKLYN ","11210","40.62369","-73.95282","Midwood                                                                    "
"3","BROOKLYN             NY 11236-3943","422000","BROOKLYN ","11236","40.638327","-73.906409","Canarsie                                                                   "
"3","BROOKLYN             NY 11234-6603","1166000","BROOKLYN ","11234","40.61907","-73.902892","Georgetown-Marine Park-Bergen Beach-Mill Basin                             "
"3","WAYNE                PA 19087-0638","3170000",,,,,
"3","BROOKLYN             NY 11235-5217","523000","BROOKLYN ","11235","40.583654","-73.958461","Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             "
"4","LONG ISLAND CITY     NY 11102     ","319","QUEENS   ","11102","40.773823","-73.930528","Old Astoria                                                                "
"4","LONG ISLAND CITY     NY 11102     ","319","QUEENS   ","11102","40.773823","-73.930528","Old Astoria                                                                "
"4","MASSAPEQUA           NY 11758-7240","909000",,,,,
"4","CORONA               NY 11368-2621","771000","QUEENS   ","11368","40.751048","-73.854985","Corona                                                                     "
"4","FOREST HILLS         NY 11375-3915","2120000","QUEENS   ","11375","40.725759","-73.842871","Forest Hills                                                               "
"4","OAKLAND              NJ 07436-2358","619000",,,,,
"4","FLUSHING             NY 11379-5407","1095000","QUEENS   ","11379","40.728738","-73.874795","Middle Village                                                             "
"4","MIDDLE VILLAGE       NY 11379-2724","687000","QUEENS   ","11379","40.716949","-73.872256","Middle Village                                                             "
"4","GREAT NECK           NY 11020-1016","998000","QUEENS   ","11362","40.771461","-73.733655","Douglas Manor-Douglaston-Little Neck                                       "
"4","RICHMOND HILL        NY 11418-1121","952000","QUEENS   ","11418","40.699154","-73.844935","Richmond Hill                                                              "
"4","FLUSHING             NY 11355-5029","1426000","QUEENS   ","11355","40.748825","-73.828766","Queensboro Hill                                                            "
"4","FLUSHING             NY 11355-3531","786000","QUEENS   ","11355","40.751091","-73.814154","East Flushing                                                              "
"4","FLUSHING             NY 11360-1032","887000","QUEENS   ","11360","40.785001","-73.793884","Ft. Totten-Bay Terrace-Clearview                                           "
"4","BAYSIDE              NY 11360-2446","667000","QUEENS   ","11360","40.776994","-73.780228","Bayside-Bayside Hills                                                      "
"4","NEW YORK             NY 10025-5700","1453000",,,,,
"4","BAYSIDE              NY 11360-2649","881000","QUEENS   ","11360","40.775869","-73.773116","Bayside-Bayside Hills                                                      "
"4","NEW YORK             NY 10024-5211","714000",,,,,
"4","BAYSIDE              NY 11361-1724","632000","QUEENS   ","11361","40.769404","-73.770087","Bayside-Bayside Hills                                                      "
"4","FLUSHING             NY 11355-5108","1040000","QUEENS   ","11355","40.746157","-73.834508","Queensboro Hill                                                            "
"4","FLUSHING             NY 11367-1337","814000","QUEENS   ","11367","40.733557","-73.822462","Kew Gardens Hills                                                          "
"4","FLUSHING             NY 11355-5514","765000","QUEENS   ","11355","40.742255","-73.812064","Queensboro Hill                                                            "
"4","JAMAICA              NY 11432-1308","1518000","QUEENS   ","11432","40.723653","-73.790506","Jamaica Estates-Holliswood                                                 "
"4","JAMAICA              NY 11432-1403","747000","QUEENS   ","11432","40.726942","-73.785326","Jamaica Estates-Holliswood                                                 "
